file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-10.tif,spindle green,0,2244.9415
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-10.tif,cyto green,0,713.7163
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-10.tif,mito green,0,809.2658
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-10.tif,cell green,0,794.3216
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-10.tif,spindle red,0,1042.5736
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-10.tif,cyto red,0,770.7416
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-10.tif,mito red,0,825.5905
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-10.tif,cell red,0,637.8852
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-24.tif,spindle green,1,721.3001
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-24.tif,cyto green,1,473.2715
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-24.tif,mito green,1,1335.1491
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-24.tif,cell green,1,748.6388
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-24.tif,spindle red,1,674.7778
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-24.tif,cyto red,1,589.6241
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-24.tif,mito red,1,676.9002
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_006.nd2-24.tif,cell red,1,547.1684
