Original_Name	Blinded_Name
20200210_CRISPR_CLTA-FKBP-GFP_IF_4th.mvd2_HeLa_CRISPR_CLTA-FKBP-GFP_DAPI_CLTA_CHC_tubulin_control_2_series_16.tiff	blind_0041
20200210_CRISPR_CLTA-FKBP-GFP_IF_4th.mvd2_HeLa_CRISPR_CLTA-FKBP-GFP_DAPI_CLTA_CHC_tubulin_control_3_series_17.tiff	blind_0021
20200210_CRISPR_CLTA-FKBP-GFP_IF_4th.mvd2_HeLa_CRISPR_CLTA-FKBP-GFP_DAPI_CLTA_CHC_tubulin_control_4_series_18.tiff	blind_0053
20200210_CRISPR_CLTA-FKBP-GFP_IF_4th.mvd2_HeLa_CRISPR_CLTA-FKBP-GFP_DAPI_CLTA_CHC_tubulin_control_5_series_19.tiff	blind_0049
20200210_CRISPR_CLTA-FKBP-GFP_IF_4th.mvd2_HeLa_CRISPR_CLTA-FKBP-GFP_DAPI_CLTA_CHC_tubulin_control_6_series_20.tiff	blind_0038
20200210_CRISPR_CLTA-FKBP-GFP_IF_4th.mvd2_HeLa_CRISPR_CLTA-FKBP-GFP_DAPI_CLTA_CHC_tubulin_control_series_15.tiff	blind_0046
20200210_CRISPR_CLTA-FKBP-GFP_IF_4th.mvd2_HeLa_CRISPR_CLTA-FKBP-GFP_DAPI_CLTA_CHC_tubulin_rapamycin_2_series_22.tiff	blind_0009
20200210_CRISPR_CLTA-FKBP-GFP_IF_4th.mvd2_HeLa_CRISPR_CLTA-FKBP-GFP_DAPI_CLTA_CHC_tubulin_rapamycin_3_series_23.tiff	blind_0060
20200210_CRISPR_CLTA-FKBP-GFP_IF_4th.mvd2_HeLa_CRISPR_CLTA-FKBP-GFP_DAPI_CLTA_CHC_tubulin_rapamycin_4_series_24.tiff	blind_0058
20200210_CRISPR_CLTA-FKBP-GFP_IF_4th.mvd2_HeLa_CRISPR_CLTA-FKBP-GFP_DAPI_CLTA_CHC_tubulin_rapamycin_5_series_25.tiff	blind_0025
