file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-01.tif,spindle green,0,1053.5727
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-01.tif,cyto green,0,196.229
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-01.tif,mito green,0,269.0141
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-01.tif,cell green,0,399.7246
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-01.tif,spindle red,0,1649.9875
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-01.tif,cyto red,0,445.2479
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-01.tif,mito red,0,369.145
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-01.tif,cell red,0,682.6655
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-32.tif,spindle green,1,645.2304
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-32.tif,cyto green,1,161.3892
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-32.tif,mito green,1,487.6614
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-32.tif,cell green,1,373.1996
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-32.tif,spindle red,1,1327.9578
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-32.tif,cyto red,1,437.6766
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-32.tif,mito red,1,322.4943
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_004-32.tif,cell red,1,621.4621
