file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-01.tif,spindle green,0,1551.1098
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-01.tif,cyto green,0,304.658
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-01.tif,mito green,0,620.3312
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-01.tif,cell green,0,617.125
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-01.tif,spindle red,0,1638.982
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-01.tif,cyto red,0,1058.7137
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-01.tif,mito red,0,1177.4611
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-01.tif,cell red,0,1156.3411
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-30.tif,spindle green,1,699.2433
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-30.tif,cyto green,1,353.7616
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-30.tif,mito green,1,865.5975
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-30.tif,cell green,1,526.4987
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-30.tif,spindle red,1,1218.576
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-30.tif,cyto red,1,868.77
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-30.tif,mito red,1,980.7973
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-30.tif,cell red,1,936.7564
