file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-06.tif,spindle green,0,1529.2621
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-06.tif,cyto green,0,503.1736
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-06.tif,mito green,0,513.6319
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-06.tif,cell green,0,737.3912
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-06.tif,spindle red,0,2269.3106
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-06.tif,cyto red,0,1333.5189
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-06.tif,mito red,0,1166.5163
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-06.tif,cell red,0,1582.2076
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-28.tif,spindle green,1,612.3418
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-28.tif,cyto green,1,415.7325
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-28.tif,mito green,1,904.4252
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-28.tif,cell green,1,607.516
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-28.tif,spindle red,1,829.2739
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-28.tif,cyto red,1,614.9263
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-28.tif,mito red,1,620.5604
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_013.nd2 (series 2)-28.tif,cell red,1,705.1675
