file,type,time,measure
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-01.tif,spindle green,0,4674.9023
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-01.tif,cyto green,0,1905.3177
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-01.tif,mito green,0,2370.2812
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-01.tif,cell green,0,2328.027
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-01.tif,spindle red,0,2758.6656
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-01.tif,cyto red,0,1505.9755
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-01.tif,mito red,0,2293.0002
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-01.tif,cell red,0,1910.7662
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-15.tif,spindle green,1,3436.974
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-15.tif,cyto green,1,1017.7995
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-15.tif,mito green,1,3063.237
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-15.tif,cell green,1,1837.1581
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-15.tif,spindle red,1,1949.8557
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-15.tif,cyto red,1,1283.9091
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-15.tif,mito red,1,1820.0589
HeLa_CLTA-FKBP-GFP_GTSE1_123_006-15.tif,cell red,1,1457.8447
