file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-05.tif,spindle green,0,1049.2132
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-05.tif,cyto green,0,485.0882
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-05.tif,mito green,0,546.4684
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-05.tif,cell green,0,574.1222
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-05.tif,spindle red,0,1193.688
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-05.tif,cyto red,0,900.5018
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-05.tif,mito red,0,905.0122
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-05.tif,cell red,0,878.5896
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-27.tif,spindle green,1,605.0225
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-27.tif,cyto green,1,440.6514
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-27.tif,mito green,1,626.6162
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-27.tif,cell green,1,499.7851
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-27.tif,spindle red,1,903.8305
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-27.tif,cyto red,1,698.1365
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-27.tif,mito red,1,743.9282
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_009.nd2 (series 2)-27.tif,cell red,1,700.1108
