file,type,time,measure
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,spindle green,0,4942.3887
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,cyto green,0,4136.9877
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,mito green,0,3685.3549
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,cell green,0,3612.5443
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,spindle red,0,2521.8054
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,cyto red,0,2171.1544
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,mito red,0,2166.9473
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,cell red,0,2086.0708
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,spindle green,1,2852.3704
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,cyto green,1,2758.373
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,mito green,1,5399.8561
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,cell green,1,3162.4508
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,spindle red,1,1985.1642
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,cyto red,1,1489.8101
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,mito red,1,1863.7606
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,cell red,1,1663.1595
