file,type,time,measure
GTSE1_SDM123-mCherry_Dark_Mito_011-01.tif,spindle green,0,3650.6433
GTSE1_SDM123-mCherry_Dark_Mito_011-01.tif,cyto green,0,2424.7214
GTSE1_SDM123-mCherry_Dark_Mito_011-01.tif,mito green,0,1882.9467
GTSE1_SDM123-mCherry_Dark_Mito_011-01.tif,cell green,0,2232.5711
GTSE1_SDM123-mCherry_Dark_Mito_011-01.tif,spindle red,0,5692.5294
GTSE1_SDM123-mCherry_Dark_Mito_011-01.tif,cyto red,0,4369.1024
GTSE1_SDM123-mCherry_Dark_Mito_011-01.tif,mito red,0,4856.5594
GTSE1_SDM123-mCherry_Dark_Mito_011-01.tif,cell red,0,4090.0806
GTSE1_SDM123-mCherry_Dark_Mito_011-27.tif,spindle green,1,2356.9773
GTSE1_SDM123-mCherry_Dark_Mito_011-27.tif,cyto green,1,1342.2429
GTSE1_SDM123-mCherry_Dark_Mito_011-27.tif,mito green,1,3254.6713
GTSE1_SDM123-mCherry_Dark_Mito_011-27.tif,cell green,1,1747.5413
GTSE1_SDM123-mCherry_Dark_Mito_011-27.tif,spindle red,1,4741.1514
GTSE1_SDM123-mCherry_Dark_Mito_011-27.tif,cyto red,1,3443.4782
GTSE1_SDM123-mCherry_Dark_Mito_011-27.tif,mito red,1,4357.0108
GTSE1_SDM123-mCherry_Dark_Mito_011-27.tif,cell red,1,3427.7337
