file,type,time,measure
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-04.tif,spindle green,0,880.9352
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-04.tif,cyto green,0,335.3349
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-04.tif,mito green,0,570.0185
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-04.tif,cell green,0,517.8258
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-04.tif,spindle red,0,1388.228
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-04.tif,cyto red,0,166.4519
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-04.tif,mito red,0,313.5431
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-04.tif,cell red,0,385.4644
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-15.tif,spindle green,1,702.053
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-15.tif,cyto green,1,147.4892
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-15.tif,mito green,1,727.2834
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-15.tif,cell green,1,486.8106
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-15.tif,spindle red,1,1162.4828
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-15.tif,cyto red,1,96.5869
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-15.tif,mito red,1,332.4398
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_019.nd2 (series 1)-15.tif,cell red,1,324.801
