file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-01.tif,spindle green,0,720.78
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-01.tif,cyto green,0,363.6147
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-01.tif,mito green,0,388.7709
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-01.tif,cell green,0,440.9459
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-01.tif,spindle red,0,602.0996
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-01.tif,cyto red,0,169.8835
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-01.tif,mito red,0,268.0436
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-01.tif,cell red,0,318.3219
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-12.tif,spindle green,1,645.4261
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-12.tif,cyto green,1,371.7634
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-12.tif,mito green,1,398.5225
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-12.tif,cell green,1,430.9855
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-12.tif,spindle red,1,562.7545
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-12.tif,cyto red,1,152.0084
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-12.tif,mito red,1,245.4668
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_001-12.tif,cell red,1,291.3422
