file,type,time,measure
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-03.tif,spindle green,0,1086.8941
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-03.tif,cyto green,0,720.1481
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-03.tif,mito green,0,907.1259
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-03.tif,cell green,0,899.901
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-03.tif,spindle red,0,2942.1385
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-03.tif,cyto red,0,1746.6202
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-03.tif,mito red,0,2159.9275
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-03.tif,cell red,0,2127.4288
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-22.tif,spindle green,1,632.6809
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-22.tif,cyto green,1,501.9543
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-22.tif,mito green,1,1769.233
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-22.tif,cell green,1,779.0307
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-22.tif,spindle red,1,2719.685
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-22.tif,cyto red,1,1607.9298
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-22.tif,mito red,1,2084.8256
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_012.nd2 (series 1)-22.tif,cell red,1,1969.0184
