file,type,time,measure
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-01.tif,spindle green,0,8046.365
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-01.tif,cyto green,0,979.6697
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-01.tif,mito green,0,2203.4249
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-01.tif,cell green,0,2663.234
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-01.tif,spindle red,0,5438.0538
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-01.tif,cyto red,0,678.3858
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-01.tif,mito red,0,1714.9105
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-01.tif,cell red,0,1865.0143
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-31.tif,spindle green,1,7027.746
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-31.tif,cyto green,1,895.5859
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-31.tif,mito green,1,2889.3463
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-31.tif,cell green,1,2480.7677
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-31.tif,spindle red,1,5103.9499
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-31.tif,cyto red,1,490.9329
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-31.tif,mito red,1,1721.4316
HeLa_FKBP-GFP-CLTA_mCherryTACC3_Mitotrap_rapa30sec_028.nd2-31.tif,cell red,1,1660.8203
