file,type,time,measure
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-01.tif,spindle green,0,3059.6956
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-01.tif,cyto green,0,1116.9795
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-01.tif,mito green,0,1052.6435
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-01.tif,cell green,0,1350.3568
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-01.tif,spindle red,0,2924.6028
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-01.tif,cyto red,0,1623.8697
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-01.tif,mito red,0,1666.9426
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-01.tif,cell red,0,1866.6605
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-13.tif,spindle green,1,935.3401
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-13.tif,cyto green,1,585.4742
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-13.tif,mito green,1,849.6878
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-13.tif,cell green,1,737.1639
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-13.tif,spindle red,1,2108.2099
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-13.tif,cyto red,1,1422.1214
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-13.tif,mito red,1,1177.5016
HeLa_chTOG-FKBP-GFP_darkmitotrap_mChCLTA_019.nd2-13.tif,cell red,1,1375.4479
