file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-07.tif,spindle green,0,1096.0016
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-07.tif,cyto green,0,311.6436
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-07.tif,mito green,0,364.6423
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-07.tif,cell green,0,500.6239
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-07.tif,spindle red,0,3941.8309
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-07.tif,cyto red,0,2740.1564
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-07.tif,mito red,0,2983.7697
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-07.tif,cell red,0,2978.7044
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-23.tif,spindle green,1,471.229
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-23.tif,cyto green,1,166.509
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-23.tif,mito green,1,710.8514
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-23.tif,cell green,1,366.2584
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-23.tif,spindle red,1,2514.6979
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-23.tif,cyto red,1,1655.776
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-23.tif,mito red,1,2221.0573
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 1)-23.tif,cell red,1,2037.6127
