file,type,time,measure
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,spindle green,0,5722.7275
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,cyto green,0,3666.678
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,mito green,0,3403.5556
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,cell green,0,3772.0364
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,spindle red,0,8401.3892
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,cyto red,0,4828.341
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,mito red,0,6414.0429
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-01.tif,cell red,0,6025.3399
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,spindle green,1,3450.793
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,cyto green,1,2553.2709
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,mito green,1,5074.4128
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,cell green,1,3207.2936
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,spindle red,1,6628.3741
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,cyto red,1,3792.3559
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,mito red,1,5075.1892
HeLa_CLTA-FKBP-GFP_GTSE1_N_008-12.tif,cell red,1,4664.7748
