file,type,time,measure
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-01.tif,spindle green,0,3779.0639
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-01.tif,cyto green,0,767.7032
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-01.tif,mito green,0,357.0391
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-01.tif,cell green,0,699.8069
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-01.tif,spindle red,0,6688.2868
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-01.tif,cyto red,0,1365.2273
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-01.tif,mito red,0,559.4409
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-01.tif,cell red,0,1260.7001
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-16.tif,spindle green,1,2185.1456
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-16.tif,cyto green,1,273.5293
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-16.tif,mito green,1,296.735
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-16.tif,cell green,1,366.2103
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-16.tif,spindle red,1,5696.0633
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-16.tif,cyto red,1,808.3105
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-16.tif,mito red,1,541.3848
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCherryTacc3_007.nd2-16.tif,cell red,1,1052.8946
