file,type,time,measure
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-01.tif,spindle green,0,4512.4437
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-01.tif,cyto green,0,2769.7119
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-01.tif,mito green,0,2723.251
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-01.tif,cell green,0,3211.0174
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-01.tif,spindle red,0,3661.9386
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-01.tif,cyto red,0,2612.0753
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-01.tif,mito red,0,2107.087
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-01.tif,cell red,0,2670.8299
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-16.tif,spindle green,1,2778.2406
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-16.tif,cyto green,1,2402.5284
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-16.tif,mito green,1,3206.669
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-16.tif,cell green,1,2753.6211
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-16.tif,spindle red,1,1706.1319
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-16.tif,cyto red,1,1378.7869
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-16.tif,mito red,1,1140.5876
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_006.nd2-16.tif,cell red,1,1321.1687
