file,type,time,measure
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-01.tif,spindle green,0,3723.229
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-01.tif,cyto green,0,1990.7889
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-01.tif,mito green,0,2152.5766
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-01.tif,cell green,0,2384.626
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-01.tif,spindle red,0,6162.4373
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-01.tif,cyto red,0,3406.5571
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-01.tif,mito red,0,3968.6144
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-01.tif,cell red,0,4371.4007
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-17.tif,spindle green,1,2349.5727
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-17.tif,cyto green,1,1337.2589
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-17.tif,mito green,1,2731.0141
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-17.tif,cell green,1,1996.0221
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-17.tif,spindle red,1,4594.9712
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-17.tif,cyto red,1,2335.9738
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-17.tif,mito red,1,3068.1092
CRISPR_CLTA-FKBP-GFP_DarkMito_FL_GTSE1(2260)_mCherry_004-17.tif,cell red,1,3321.0359
