file,type,time,measure
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-01.tif,spindle green,0,3373.4856
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-01.tif,cyto green,0,1855.2695
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-01.tif,mito green,0,2302.3346
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-01.tif,cell green,0,2361.012
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-01.tif,spindle red,0,4045.7812
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-01.tif,cyto red,0,2238.384
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-01.tif,mito red,0,2984.358
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-01.tif,cell red,0,2948.4631
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-48.tif,spindle green,1,2484.8234
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-48.tif,cyto green,1,1340.9471
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-48.tif,mito green,1,3051.4028
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-48.tif,cell green,1,2143.0944
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-48.tif,spindle red,1,2052.0877
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-48.tif,cyto red,1,1230.951
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-48.tif,mito red,1,1934.2648
HeLa_CRIPSR_CLTA-FKBP-GFP_darkmitotrap_tdTomGTSE1_011.nd2-48.tif,cell red,1,1652.4566
