file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-01.tif,spindle green,0,411.3953
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-01.tif,cyto green,0,217.6219
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-01.tif,mito green,0,257.213
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-01.tif,cell green,0,268.6327
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-01.tif,spindle red,0,202.5094
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-01.tif,cyto red,0,124.5628
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-01.tif,mito red,0,125.6657
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-01.tif,cell red,0,137.8823
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-12.tif,spindle green,1,245.1408
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-12.tif,cyto green,1,180.8478
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-12.tif,mito green,1,375.5418
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-12.tif,cell green,1,262.99
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-12.tif,spindle red,1,178.6432
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-12.tif,cyto red,1,100.0104
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-12.tif,mito red,1,106.444
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_010-12.tif,cell red,1,117.6628
