file,type,time,measure
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-02.tif,spindle green,0,2326.508
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-02.tif,cyto green,0,858.7137
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-02.tif,mito green,0,1212.0145
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-02.tif,cell green,0,1240.7278
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-02.tif,spindle red,0,5294.6697
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-02.tif,cyto red,0,3227.5785
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-02.tif,mito red,0,3514.1606
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-02.tif,cell red,0,3635.5986
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-16.tif,spindle green,1,928.8504
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-16.tif,cyto green,1,429.2463
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-16.tif,mito green,1,1476.9468
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-16.tif,cell green,1,771.1755
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-16.tif,spindle red,1,3480.2705
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-16.tif,cyto red,1,2120.2223
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-16.tif,mito red,1,2372.7145
HeLa_FKBP-GFP-chTOG_darkmitotrap_LCa_006.nd2-16.tif,cell red,1,2490.015
