file,type,time,measure
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-08.tif,spindle green,0,3650.1807
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-08.tif,cyto green,0,1054.294
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-08.tif,mito green,0,1892.2888
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-08.tif,cell green,0,1805.325
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-08.tif,spindle red,0,1285.8161
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-08.tif,cyto red,0,296.5076
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-08.tif,mito red,0,568.7719
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-08.tif,cell red,0,549.6284
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-31.tif,spindle green,1,2296.768
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-31.tif,cyto green,1,948.656
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-31.tif,mito green,1,2504.6143
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-31.tif,cell green,1,1647.8016
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-31.tif,spindle red,1,768.9971
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-31.tif,cyto red,1,220.1664
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-31.tif,mito red,1,595.6286
HeLa_CLTA-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_010.nd2-31.tif,cell red,1,425.1619
