Original_Name	Blinded_Name
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_CHC_tubulin_control_2_series_13.tiff	blind_0046
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_CHC_tubulin_control_3_series_14.tiff	blind_0029
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_CHC_tubulin_control_4_series_15.tiff	blind_0004
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_CHC_tubulin_control_5_series_16.tiff	blind_0025
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_CHC_tubulin_control_6_series_17.tiff	blind_0014
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_CHC_tubulin_control_series_12.tiff	blind_0031
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_CHC_tubulin_rapamycin_2_series_19.tiff	blind_0043
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_CHC_tubulin_rapamycin_3_series_20.tiff	blind_0006
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_CHC_tubulin_rapamycin_4_series_21.tiff	blind_0051
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_CHC_tubulin_rapamycin_5_series_22.tiff	blind_0022
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_CHC_tubulin_rapamycin_6_series_23.tiff	blind_0034
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_CHC_tubulin_rapamycin_series_18.tiff	blind_0074
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_GTSE1_tubulin_control_2_series_63.tiff	blind_0044
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_GTSE1_tubulin_control_3_series_64.tiff	blind_0012
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_GTSE1_tubulin_control_4_series_65.tiff	blind_0056
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_GTSE1_tubulin_control_5_series_66.tiff	blind_0072
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_GTSE1_tubulin_control_6_series_67.tiff	blind_0013
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_GTSE1_tubulin_control_series_62.tiff	blind_0075
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_GTSE1_tubulin_rapamycin_2_series_69.tiff	blind_0035
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_GTSE1_tubulin_rapamycin_3_series_70.tiff	blind_0066
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_GTSE1_tubulin_rapamycin_4_series_71.tiff	blind_0077
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_GTSE1_tubulin_rapamycin_5_series_72.tiff	blind_0059
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_GTSE1_tubulin_rapamycin_6_series_73.tiff	blind_0015
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_GTSE1_tubulin_rapamycin_series_68.tiff	blind_0010
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_control_2_series_25.tiff	blind_0055
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_control_3_series_26.tiff	blind_0021
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_control_4_series_27.tiff	blind_0001
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_control_5_series_28.tiff	blind_0064
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_control_6_series_29.tiff	blind_0020
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_control_7_series_30.tiff	blind_0048
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_control_series_24.tiff	blind_0052
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_rapamycin_2_series_32.tiff	blind_0062
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_rapamycin_3_series_33.tiff	blind_0030
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_rapamycin_4_series_34.tiff	blind_0008
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_rapamycin_5_series_35.tiff	blind_0054
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_rapamycin_6_series_36.tiff	blind_0005
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_TACC3_tubulin_rapamycin_series_31.tiff	blind_0067
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_chTOG_tubulin_control_2_series_38.tiff	blind_0063
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_chTOG_tubulin_control_3_series_39.tiff	blind_0027
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_chTOG_tubulin_control_4_series_40.tiff	blind_0007
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_chTOG_tubulin_control_5_series_41.tiff	blind_0070
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_chTOG_tubulin_control_6_series_42.tiff	blind_0024
20200224_CRISPR_GTSE1-FKBP-GFP_IF_3rd.mvd2_HeLa_CRISPR_GTSE1-GFP-FKBP_DAPI_chTOG_tubulin_control_series_37.tiff	blind_0037
