file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-01.tif,spindle green,0,990.7212
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-01.tif,cyto green,0,493.7733
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-01.tif,mito green,0,557.3834
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-01.tif,cell green,0,674.2145
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-01.tif,spindle red,0,604.6215
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-01.tif,cyto red,0,283.0017
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-01.tif,mito red,0,309.503
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-01.tif,cell red,0,389.7198
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-22.tif,spindle green,1,828.9941
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-22.tif,cyto green,1,495.5735
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-22.tif,mito green,1,672.1181
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-22.tif,cell green,1,667.2111
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-22.tif,spindle red,1,560.2563
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-22.tif,cyto red,1,282.0545
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-22.tif,mito red,1,286.1761
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_006-22.tif,cell red,1,359.5214
