file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,spindle green,0,473.6226
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,cyto green,0,302.9194
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,mito green,0,300.8556
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,cell green,0,328.6939
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,spindle red,0,1221.6332
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,cyto red,0,1061.641
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,mito red,0,1050.0798
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,cell red,0,1046.7676
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-13.tif,spindle green,1,343.3898
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-13.tif,cyto green,1,315.2089
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-13.tif,mito green,1,343.3534
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-13.tif,cell green,1,319.6765
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-13.tif,spindle red,1,1181.0167
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-13.tif,cyto red,1,1037.4047
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-13.tif,mito red,1,1000.1599
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-13.tif,cell red,1,1015.9567
