file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-11.tif,spindle green,0,2337.3636
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-11.tif,cyto green,0,483.4092
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-11.tif,mito green,0,1264.5238
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-11.tif,cell green,0,893.5915
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-11.tif,spindle red,0,3179.531
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-11.tif,cyto red,0,1557.4398
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-11.tif,mito red,0,2402.4802
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-11.tif,cell red,0,1871.5038
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-27.tif,spindle green,1,1172.0064
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-27.tif,cyto green,1,483.9192
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-27.tif,mito green,1,1574.66
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-27.tif,cell green,1,795.5337
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-27.tif,spindle red,1,2984.0152
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-27.tif,cyto red,1,1997.8395
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-27.tif,mito red,1,2672.1572
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_005.nd2 (series 2)-27.tif,cell red,1,2184.074
