file,type,time,measure
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-02.tif,spindle green,0,2830.8308
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-02.tif,cyto green,0,906.9519
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-02.tif,mito green,0,1031.3763
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-02.tif,cell green,0,1108.419
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-02.tif,spindle red,0,2839.08
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-02.tif,cyto red,0,1389.5747
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-02.tif,mito red,0,1467.912
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-02.tif,cell red,0,1520.247
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-15.tif,spindle green,1,1118.0986
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-15.tif,cyto green,1,450.1064
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-15.tif,mito green,1,1078.514
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-15.tif,cell green,1,730.3828
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-15.tif,spindle red,1,1881.8614
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-15.tif,cyto red,1,960.9734
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-15.tif,mito red,1,1021.989
HeLa_FKBP-GFP-chTOG_darkmitotrap_GTSE1_012.nd2-15.tif,cell red,1,1047.6315
