file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-01.tif,spindle green,0,1189.7049
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-01.tif,cyto green,0,330.5734
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-01.tif,mito green,0,483.5916
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-01.tif,cell green,0,500.4805
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-01.tif,spindle red,0,1202.1411
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-01.tif,cyto red,0,715.9718
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-01.tif,mito red,0,867.3091
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-01.tif,cell red,0,790.2051
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-16.tif,spindle green,1,407.2447
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-16.tif,cyto green,1,395.7134
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-16.tif,mito green,1,818.7512
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-16.tif,cell green,1,450.6764
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-16.tif,spindle red,1,565.294
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-16.tif,cyto red,1,459.6508
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-16.tif,mito red,1,513.768
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherrychTOG_rapa30sec_017.nd2-16.tif,cell red,1,442.4526
