file,type,time,measure
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-01.tif,spindle green,0,4238.8509
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-01.tif,cyto green,0,2213.9993
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-01.tif,mito green,0,2700.5488
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-01.tif,cell green,0,2541.3207
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-01.tif,spindle red,0,8654.4055
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-01.tif,cyto red,0,4957.4432
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-01.tif,mito red,0,7407.7961
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-01.tif,cell red,0,6299.556
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-16.tif,spindle green,1,2798.6433
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-16.tif,cyto green,1,804.2488
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-16.tif,mito green,1,4437.754
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-16.tif,cell green,1,2286.3703
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-16.tif,spindle red,1,7040.0604
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-16.tif,cyto red,1,2922.0252
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-16.tif,mito red,1,6247.563
CRISPR_CLTA-FKBP-GFP_2265-mCherry_024-16.tif,cell red,1,5207.6224
