file,type,time,measure
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-20.tif,spindle green,0,9360.7857
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-20.tif,cyto green,0,555.428
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-20.tif,mito green,0,979.8499
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-20.tif,cell green,0,1446.2152
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-20.tif,spindle red,0,4520.4841
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-20.tif,cyto red,0,434.8687
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-20.tif,mito red,0,885.8505
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-20.tif,cell red,0,1017.3277
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-71.tif,spindle green,1,4539.2489
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-71.tif,cyto green,1,379.5614
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-71.tif,mito green,1,1180.1122
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-71.tif,cell green,1,980.1689
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-71.tif,spindle red,1,2561.9549
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-71.tif,cyto red,1,317.5395
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-71.tif,mito red,1,718.2374
HeLa_CRISPR_CTLA-FKBP-GFP_DarkMito_mCHTACC3_001.nd2-71.tif,cell red,1,734.3033
