file,type,time,measure
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-01.tif,spindle green,0,2045.8776
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-01.tif,cyto green,0,717.237
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-01.tif,mito green,0,938.1133
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-01.tif,cell green,0,1082.311
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-01.tif,spindle red,0,4120.3303
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-01.tif,cyto red,0,2041.3251
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-01.tif,mito red,0,2466.1064
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-01.tif,cell red,0,2769.6858
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-16.tif,spindle green,1,530.2186
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-16.tif,cyto green,1,312.2407
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-16.tif,mito green,1,801.9126
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-16.tif,cell green,1,502.0554
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-16.tif,spindle red,1,2692.4708
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-16.tif,cyto red,1,1532.1752
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-16.tif,mito red,1,1880.9526
HeLa_CRISPR_chTOG-FKBP-GFP_darkmito_mCHLCa_017.nd2-16.tif,cell red,1,1950.5918
