file,type,time,measure
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-01.tif,spindle green,0,2268.9796
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-01.tif,cyto green,0,1051.3416
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-01.tif,mito green,0,1323.2374
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-01.tif,cell green,0,1347.294
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-01.tif,spindle red,0,12791.2464
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-01.tif,cyto red,0,2004.9144
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-01.tif,mito red,0,2781.1396
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-01.tif,cell red,0,3846.6869
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-15.tif,spindle green,1,1925.5159
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-15.tif,cyto green,1,591.7334
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-15.tif,mito green,1,3214.8271
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-15.tif,cell green,1,1528.4326
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-15.tif,spindle red,1,11282.1934
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-15.tif,cyto red,1,1826.9707
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-15.tif,mito red,1,2521.6152
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 2)-15.tif,cell red,1,3808.9561
