file,type,time,measure
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-01.tif,spindle green,0,4153.2899
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-01.tif,cyto green,0,2836.8733
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-01.tif,mito green,0,3201.5998
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-01.tif,cell green,0,3150.8151
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-01.tif,spindle red,0,2162.5939
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-01.tif,cyto red,0,1130.2905
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-01.tif,mito red,0,1237.3803
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-01.tif,cell red,0,1621.4006
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-8.tif,spindle green,1,3360.0322
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-8.tif,cyto green,1,1784.863
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-8.tif,mito green,1,3680.8369
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-8.tif,cell green,1,2913.4363
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-8.tif,spindle red,1,1779.2808
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-8.tif,cyto red,1,792.467
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-8.tif,mito red,1,1024.0334
HeLa_CLTA-FKBP-GFP_GTSE1_12_002-8.tif,cell red,1,1351.3928
