file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-05.tif,spindle green,0,1831.1912
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-05.tif,cyto green,0,446.4086
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-05.tif,mito green,0,1190.6013
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-05.tif,cell green,0,770.6295
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-05.tif,spindle red,0,2054.5427
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-05.tif,cyto red,0,1043.6377
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-05.tif,mito red,0,1778.6976
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-05.tif,cell red,0,1469.5777
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-27.tif,spindle green,1,947.6125
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-27.tif,cyto green,1,402.0591
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-27.tif,mito green,1,1191.0708
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-27.tif,cell green,1,683.9879
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-27.tif,spindle red,1,1414.952
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-27.tif,cyto red,1,800.2112
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-27.tif,mito red,1,1456.3609
HeLa_TACC3-FKBP-GFP_darkmito_tdTomatorGTSE1_007.nd2-27.tif,cell red,1,1130.6681
