file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-01.tif,spindle green,0,912.5821
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-01.tif,cyto green,0,486.3709
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-01.tif,mito green,0,565.9454
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-01.tif,cell green,0,605.5729
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-01.tif,spindle red,0,1401.029
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-01.tif,cyto red,0,854.8479
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-01.tif,mito red,0,904.1605
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-01.tif,cell red,0,916.4012
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-12.tif,spindle green,1,572.684
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-12.tif,cyto green,1,333.0972
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-12.tif,mito green,1,847.1879
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-12.tif,cell green,1,595.825
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-12.tif,spindle red,1,1270.5552
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-12.tif,cyto red,1,740.3752
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-12.tif,mito red,1,826.5644
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_009-12.tif,cell red,1,840.4679
