file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-01.tif,spindle green,0,1040.3029
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-01.tif,cyto green,0,555.7638
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-01.tif,mito green,0,461.1167
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-01.tif,cell green,0,602.7873
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-01.tif,spindle red,0,835.9612
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-01.tif,cyto red,0,318.0406
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-01.tif,mito red,0,241.7346
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-01.tif,cell red,0,416.4252
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-24.tif,spindle green,1,806.0646
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-24.tif,cyto green,1,475.0138
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-24.tif,mito green,1,515.3732
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-24.tif,cell green,1,559.331
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-24.tif,spindle red,1,714.3937
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-24.tif,cyto red,1,335.6242
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-24.tif,mito red,1,227.8885
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-TACC3_012-24.tif,cell red,1,390.4903
