file,type,time,measure
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-05.tif,spindle green,0,2191.5197
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-05.tif,cyto green,0,1322.4194
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-05.tif,mito green,0,1471.9337
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-05.tif,cell green,0,1583.0455
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-05.tif,spindle red,0,595.3392
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-05.tif,cyto red,0,429.4889
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-05.tif,mito red,0,339.1947
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-05.tif,cell red,0,431.7694
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-16.tif,spindle green,1,1746.7378
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-16.tif,cyto green,1,1103.4331
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-16.tif,mito green,1,1783.8771
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-16.tif,cell green,1,1527.7398
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-16.tif,spindle red,1,366.3966
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-16.tif,cyto red,1,345.8901
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-16.tif,mito red,1,177.5268
HeLa_GTSE1-FKBP-GFP_darkmito_chTOGmCherry_015.nd2-16.tif,cell red,1,281.4095
