file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,spindle green,0,740.3917
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,cyto green,0,433.3501
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,mito green,0,347.0962
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,cell green,0,496.3186
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,spindle red,0,769.4589
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,cyto red,0,533.7597
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,mito red,0,445.8638
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-01.tif,cell red,0,548.1509
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-12.tif,spindle green,1,625.4077
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-12.tif,cyto green,1,440.7241
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-12.tif,mito green,1,403.2006
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-12.tif,cell green,1,488.8513
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-12.tif,spindle red,1,737.3399
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-12.tif,cyto red,1,502.6224
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-12.tif,mito red,1,430.0143
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_004-12.tif,cell red,1,524.3099
