file,type,time,measure
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-03.tif,spindle green,0,827.3791
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-03.tif,cyto green,0,647.3153
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-03.tif,mito green,0,718.2945
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-03.tif,cell green,0,696.4947
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-03.tif,spindle red,0,756.8628
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-03.tif,cyto red,0,337.7053
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-03.tif,mito red,0,603.76
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-03.tif,cell red,0,511.9094
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-15.tif,spindle green,1,509.2284
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-15.tif,cyto green,1,534.955
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-15.tif,mito green,1,911.0852
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-15.tif,cell green,1,644.4183
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-15.tif,spindle red,1,750.9874
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-15.tif,cyto red,1,337.891
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-15.tif,mito red,1,553.3168
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 2)-15.tif,cell red,1,480.9831
