file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,spindle green,0,2378.5402
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,cyto green,0,380.2954
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,mito green,0,1129.285
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,cell green,0,707.398
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,spindle red,0,643.3923
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,cyto red,0,209.4014
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,mito red,0,358.1149
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,cell red,0,299.3524
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-26.tif,spindle green,1,694.9158
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-26.tif,cyto green,1,380.0877
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-26.tif,mito green,1,685.3272
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-26.tif,cell green,1,488.7951
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-26.tif,spindle red,1,347.2295
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-26.tif,cyto red,1,170.1201
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-26.tif,mito red,1,225.5641
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-26.tif,cell red,1,220.3739
