file,type,time,measure
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-01.tif,spindle green,0,4617.6914
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-01.tif,cyto green,0,2054.2187
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-01.tif,mito green,0,2081.3997
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-01.tif,cell green,0,2539.2993
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-01.tif,spindle red,0,6669.8262
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-01.tif,cyto red,0,3492.7389
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-01.tif,mito red,0,3863.1907
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-01.tif,cell red,0,4056.4838
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-15.tif,spindle green,1,2098.5807
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-15.tif,cyto green,1,878.9309
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-15.tif,mito green,1,2685.0572
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-15.tif,cell green,1,1573.9172
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-15.tif,spindle red,1,4009.0458
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-15.tif,cyto red,1,2023.1135
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-15.tif,mito red,1,2790.7125
HeLa_CLTA-FKBP-GFP_GTSE1_WT_013-15.tif,cell red,1,2544.3592
