file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-01.tif,spindle green,0,879.968
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-01.tif,cyto green,0,532.2544
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-01.tif,mito green,0,491.4576
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-01.tif,cell green,0,533.6303
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-01.tif,spindle red,0,1003.741
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-01.tif,cyto red,0,636.0275
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-01.tif,mito red,0,639.8465
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-01.tif,cell red,0,648.6535
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-40.tif,spindle green,1,664.6188
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-40.tif,cyto green,1,476.2125
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-40.tif,mito green,1,514.0328
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-40.tif,cell green,1,474.4472
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-40.tif,spindle red,1,818.343
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-40.tif,cyto red,1,502.9172
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-40.tif,mito red,1,542.6203
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-LCa_007-40.tif,cell red,1,533.0591
