file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-06.tif,spindle green,0,1168.5053
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-06.tif,cyto green,0,398.2723
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-06.tif,mito green,0,587.7853
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-06.tif,cell green,0,525.4122
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-06.tif,spindle red,0,1733.596
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-06.tif,cyto red,0,1106.3408
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-06.tif,mito red,0,1266.9866
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-06.tif,cell red,0,1212.556
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-19.tif,spindle green,1,487.2187
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-19.tif,cyto green,1,260.1289
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-19.tif,mito green,1,660.8268
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-19.tif,cell green,1,338.3765
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-19.tif,spindle red,1,1304.9524
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-19.tif,cyto red,1,1006.9863
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-19.tif,mito red,1,1091.6751
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 2)-19.tif,cell red,1,977.9621
