file,type,time,measure
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-01.tif,spindle green,0,625.8213
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-01.tif,cyto green,0,321.1273
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-01.tif,mito green,0,356.3591
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-01.tif,cell green,0,394.4983
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-01.tif,spindle red,0,1133.0002
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-01.tif,cyto red,0,599.9546
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-01.tif,mito red,0,654.5288
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-01.tif,cell red,0,731.7019
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-12.tif,spindle green,1,432.5063
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-12.tif,cyto green,1,214.393
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-12.tif,mito green,1,783.8526
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-12.tif,cell green,1,416.5565
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-12.tif,spindle red,1,1065.7504
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-12.tif,cyto red,1,535.5394
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-12.tif,mito red,1,626.6019
W1_CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-chTOG_014-12.tif,cell red,1,670.8897
