file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,spindle green,0,1000.0499
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,cyto green,0,209.7061
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,mito green,0,284.1241
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,cell green,0,428.4696
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,spindle red,0,1322.4754
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,cyto red,0,853.8113
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,mito red,0,1009.159
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-06.tif,cell red,0,993.7261
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-22.tif,spindle green,1,497.2548
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-22.tif,cyto green,1,166.8915
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-22.tif,mito green,1,444.1571
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-22.tif,cell green,1,348.1391
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-22.tif,spindle red,1,1306.9551
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-22.tif,cyto red,1,910.1738
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-22.tif,mito red,1,1035.3288
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_004.nd2 (series 3)-22.tif,cell red,1,1012.1874
