file,type,time,measure
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-05.tif,spindle green,0,4269.3568
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-05.tif,cyto green,0,2557.6107
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-05.tif,mito green,0,3221.7057
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-05.tif,cell green,0,3048.1544
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-05.tif,spindle red,0,1836.1484
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-05.tif,cyto red,0,883.8632
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-05.tif,mito red,0,1184.8788
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-05.tif,cell red,0,1114.1918
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-19.tif,spindle green,1,2122.4314
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-19.tif,cyto green,1,1428.4484
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-19.tif,mito green,1,3304.5187
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-19.tif,cell green,1,2222.4465
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-19.tif,spindle red,1,1558.0878
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-19.tif,cyto red,1,725.33
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-19.tif,mito red,1,1076.8795
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_008.nd2 (series 2)-19.tif,cell red,1,985.5122
