file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-01.tif,spindle green,0,659.5018
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-01.tif,cyto green,0,283.8794
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-01.tif,mito green,0,231.8325
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-01.tif,cell green,0,314.0691
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-01.tif,spindle red,0,664.8944
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-01.tif,cyto red,0,208.0806
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-01.tif,mito red,0,159.9205
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-01.tif,cell red,0,271.6972
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-22.tif,spindle green,1,495.0694
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-22.tif,cyto green,1,269.4952
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-22.tif,mito green,1,341.8793
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-22.tif,cell green,1,307.9086
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-22.tif,spindle red,1,579.143
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-22.tif,cyto red,1,202.6547
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-22.tif,mito red,1,141.2329
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-TACC3_007-22.tif,cell red,1,242.5847
