file,type,time,measure
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-04.tif,spindle green,0,1382.2787
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-04.tif,cyto green,0,676.7957
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-04.tif,mito green,0,646.9272
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-04.tif,cell green,0,686.3857
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-04.tif,spindle red,0,5199.3075
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-04.tif,cyto red,0,407.5146
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-04.tif,mito red,0,403.1044
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-04.tif,cell red,0,935.7878
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-25.tif,spindle green,1,707.5865
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-25.tif,cyto green,1,375.9706
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-25.tif,mito green,1,946.481
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-25.tif,cell green,1,633.5603
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-25.tif,spindle red,1,4008.0105
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-25.tif,cyto red,1,362.5236
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-25.tif,mito red,1,363.5796
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_020.nd2-25.tif,cell red,1,838.3498
