Original_Name	Blinded_Name
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_CHC_tubulin_control_2_series_15.tiff	blind_0004
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_CHC_tubulin_control_3_series_16.tiff	blind_0005
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_CHC_tubulin_control_4_series_17.tiff	blind_0047
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_CHC_tubulin_control_series_14.tiff	blind_0031
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_CHC_tubulin_rapamycin_2_series_19.tiff	blind_0015
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_CHC_tubulin_rapamycin_3_series_20.tiff	blind_0013
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_CHC_tubulin_rapamycin_4_series_21.tiff	blind_0018
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_CHC_tubulin_rapamycin_5_series_22.tiff	blind_0062
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_CHC_tubulin_rapamycin_6_series_23.tiff	blind_0060
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_CHC_tubulin_rapamycin_series_18.tiff	blind_0032
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_GTSE1_tubulin_control_2_series_47.tiff	blind_0052
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_GTSE1_tubulin_control_3_series_48.tiff	blind_0026
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_GTSE1_tubulin_control_4_series_49.tiff	blind_0049
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_GTSE1_tubulin_control_series_46.tiff	blind_0021
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_GTSE1_tubulin_rapamycin_2_series_51.tiff	blind_0003
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_GTSE1_tubulin_rapamycin_3_series_52.tiff	blind_0041
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_GTSE1_tubulin_rapamycin_4_series_53.tiff	blind_0029
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_GTSE1_tubulin_rapamycin_5_series_54.tiff	blind_0037
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_GTSE1_tubulin_rapamycin_series_50.tiff	blind_0054
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TACC3_tubulin_control_2_series_25.tiff	blind_0033
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TACC3_tubulin_control_3_series_26.tiff	blind_0044
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TACC3_tubulin_control_4_series_27.tiff	blind_0063
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TACC3_tubulin_control_series_24.tiff	blind_0055
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TACC3_tubulin_rapamycin_2_series_29.tiff	blind_0002
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TACC3_tubulin_rapamycin_3_series_30.tiff	blind_0051
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TACC3_tubulin_rapamycin_4_series_31.tiff	blind_0027
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TACC3_tubulin_rapamycin_5_series_32.tiff	blind_0050
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TACC3_tubulin_rapamycin_6_series_33.tiff	blind_0010
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TACC3_tubulin_rapamycin_7_series_34.tiff	blind_0020
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TACC3_tubulin_rapamycin_series_28.tiff	blind_0045
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TUBULIN_tubulin_rapamycin_2_series_1.tiff	blind_0019
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TUBULIN_tubulin_rapamycin_3_series_2.tiff	blind_0014
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TUBULIN_tubulin_rapamycin_4_series_3.tiff	blind_0039
20191106_CRISPR_GFP-FKBP-TACC3_IF_1st.mvd2_HeLa_CRISPR_GFP-FKBP-TACC3_DAPI_GFPboost_TUBULIN_tubulin_rapamycin_5_series_4.tiff	blind_0036
