file,type,time,measure
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-01.tif,spindle green,0,4482.329
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-01.tif,cyto green,0,1908.3485
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-01.tif,mito green,0,2496.6076
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-01.tif,cell green,0,2547.8261
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-01.tif,spindle red,0,1486.5778
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-01.tif,cyto red,0,579.1533
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-01.tif,mito red,0,858.4984
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-01.tif,cell red,0,820.7279
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-16.tif,spindle green,1,2286.583
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-16.tif,cyto green,1,1510.3746
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-16.tif,mito green,1,2715.6871
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-16.tif,cell green,1,1995.2785
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-16.tif,spindle red,1,428.5787
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-16.tif,cyto red,1,227.0241
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-16.tif,mito red,1,363.2714
HeLa_LCa-FKBP-GFP_darkmito_chTOGmCherry_024.nd2-16.tif,cell red,1,327.7187
