file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-01.tif,spindle green,0,872.071
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-01.tif,cyto green,0,565.6504
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-01.tif,mito green,0,559.5254
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-01.tif,cell green,0,593.3378
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-01.tif,spindle red,0,566.9276
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-01.tif,cyto red,0,288.1802
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-01.tif,mito red,0,298.9523
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-01.tif,cell red,0,334.7213
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-39.tif,spindle green,1,521.5627
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-39.tif,cyto green,1,473.0692
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-39.tif,mito green,1,763.12
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-39.tif,cell green,1,567.0496
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-39.tif,spindle red,1,423.6979
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-39.tif,cyto red,1,217.6028
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-39.tif,mito red,1,228.526
CRISPR-GTSE1-FKBP-GFP_+rapa_mCherry-chTOG_013-39.tif,cell red,1,246.9486
