file,type,time,measure
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-03.tif,spindle green,0,1429.9466
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-03.tif,cyto green,0,1035.2969
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-03.tif,mito green,0,992.0911
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-03.tif,cell green,0,1117.6355
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-03.tif,spindle red,0,3195.6261
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-03.tif,cyto red,0,2227.6508
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-03.tif,mito red,0,2392.3644
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-03.tif,cell red,0,2422.1376
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-20.tif,spindle green,1,734.0439
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-20.tif,cyto green,1,555.3616
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-20.tif,mito green,1,1513.247
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-20.tif,cell green,1,825.601
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-20.tif,spindle red,1,2883.9006
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-20.tif,cyto red,1,1745.8498
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-20.tif,mito red,1,2241.2951
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_011.nd2 (series 1)-20.tif,cell red,1,2184.1148
