file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-01.tif,spindle green,0,1450.4443
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-01.tif,cyto green,0,387.2152
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-01.tif,mito green,0,309.4977
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-01.tif,cell green,0,575.0473
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-01.tif,spindle red,0,2342.9287
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-01.tif,cyto red,0,1627.9495
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-01.tif,mito red,0,1458.5016
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-01.tif,cell red,0,1745.4789
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-21.tif,spindle green,1,533.5199
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-21.tif,cyto green,1,220.947
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-21.tif,mito green,1,446.9978
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-21.tif,cell green,1,371.8412
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-21.tif,spindle red,1,1930.2907
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-21.tif,cyto red,1,1543.0134
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-21.tif,mito red,1,1295.1449
HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_TACC3-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 2)-21.tif,cell red,1,1522.7883
