file,type,time,measure
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-01.tif,spindle green,0,825.4884
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-01.tif,cyto green,0,382.3504
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-01.tif,mito green,0,516.4038
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-01.tif,cell green,0,507.5802
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-01.tif,spindle red,0,1545.6583
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-01.tif,cyto red,0,966.4799
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-01.tif,mito red,0,1085.8602
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-01.tif,cell red,0,1071.2985
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-12.tif,spindle green,1,591.1926
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-12.tif,cyto green,1,233.9622
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-12.tif,mito green,1,638.9791
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-12.tif,cell green,1,477.3096
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-12.tif,spindle red,1,1489.5103
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-12.tif,cyto red,1,556.7316
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-12.tif,mito red,1,1136.3918
CRISPR-GTSE1-FKBP-GFP_+rapa__mCherry-LCa_007-12.tif,cell red,1,985.7412
