file,type,time,measure
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-04.tif,spindle green,0,2286.401
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-04.tif,cyto green,0,1510.6133
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-04.tif,mito green,0,1931.7487
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-04.tif,cell green,0,1765.1624
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-04.tif,spindle red,0,5023.4584
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-04.tif,cyto red,0,3543.6185
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-04.tif,mito red,0,4284.6914
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-04.tif,cell red,0,4059.3295
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-19.tif,spindle green,1,2052.1366
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-19.tif,cyto green,1,1010.1705
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-19.tif,mito green,1,2892.5142
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-19.tif,cell green,1,1697.4193
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-19.tif,spindle red,1,4447.8883
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-19.tif,cyto red,1,2935.8935
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-19.tif,mito red,1,4072.9131
HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 - HeLa_GTSE1-FKBP-GFP_darkmito_mCherryLCa_003.nd2 (series 1)-19.tif,cell red,1,3526.9597
