file,type,time,measure
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-01.tif,spindle green,0,2480.767
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-01.tif,cyto green,0,976.5756
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-01.tif,mito green,0,1311.8802
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-01.tif,cell green,0,1357.5307
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-01.tif,spindle red,0,1391.6566
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-01.tif,cyto red,0,-29.204
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-01.tif,mito red,0,33.7699
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-01.tif,cell red,0,183.9333
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-10.tif,spindle green,1,1653.6809
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-10.tif,cyto green,1,544.595
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-10.tif,mito green,1,1994.2981
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-10.tif,cell green,1,1374.7672
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-10.tif,spindle red,1,1310.4612
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-10.tif,cyto red,1,-29.652
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-10.tif,mito red,1,49.3974
HeLa_GTSE1-FKBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd...KBP-GFP_darkMitotrap_mCherryTACC3_rapa30sec_011.nd2 (series 1)-10.tif,cell red,1,182.2358
