file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-04.tif,spindle green,0,1701.0236
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-04.tif,cyto green,0,442.7971
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-04.tif,mito green,0,875.5015
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-04.tif,cell green,0,759.0505
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-04.tif,spindle red,0,1483.2636
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-04.tif,cyto red,0,944.2922
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-04.tif,mito red,0,1189.5748
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-04.tif,cell red,0,1054.9801
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-29.tif,spindle green,1,889.9523
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-29.tif,cyto green,1,330.5747
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-29.tif,mito green,1,944.6932
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-29.tif,cell green,1,602.4316
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-29.tif,spindle red,1,498.5151
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-29.tif,cyto red,1,354.1896
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-29.tif,mito red,1,471.1935
HeLa_TACC3-FKBP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.n...BP-GFP_darkMitotrap_tdTomatoGTSE1_rapa30sec_015.nd2 (series 3)-29.tif,cell red,1,384.4392
