file,type,time,measure
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-01.tif,spindle green,0,4051.4953
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-01.tif,cyto green,0,2651.2062
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-01.tif,mito green,0,2491.4718
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-01.tif,cell green,0,2707.0765
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-01.tif,spindle red,0,1878.3197
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-01.tif,cyto red,0,859.2467
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-01.tif,mito red,0,1054.4056
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-01.tif,cell red,0,1208.172
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-10.tif,spindle green,1,2562.7202
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-10.tif,cyto green,1,1735.0991
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-10.tif,mito green,1,3849.9937
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-10.tif,cell green,1,2502.7152
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-10.tif,spindle red,1,1409.7136
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-10.tif,cyto red,1,589.5483
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-10.tif,mito red,1,1065.8751
HeLa_CLTA-FKBP-GFP_GTSE1_wt_005-10.tif,cell red,1,1019.8585
