file,type,time,measure
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-01.tif,spindle green,0,2363.6668
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-01.tif,cyto green,0,1038.2579
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-01.tif,mito green,0,1047.6785
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-01.tif,cell green,0,1163.1865
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-01.tif,spindle red,0,15663.9914
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-01.tif,cyto red,0,4472.2336
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-01.tif,mito red,0,4180.5266
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-01.tif,cell red,0,6486.9184
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-22.tif,spindle green,1,1175.8739
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-22.tif,cyto green,1,706.5627
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-22.tif,mito green,1,1053.7554
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-22.tif,cell green,1,859.398
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-22.tif,spindle red,1,15537.4569
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-22.tif,cyto red,1,3718.5272
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-22.tif,mito red,1,3601.7499
HeLa_GTSE1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 - ...E1-FKBP-GFP_mCherryTACC3_Mitotrap_rapa30sec_014.nd2 (series 3)-22.tif,cell red,1,5900.2442
