file,type,time,measure
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-02.tif,spindle green,0,1682.8711
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-02.tif,cyto green,0,961.8841
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-02.tif,mito green,0,1319.4388
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-02.tif,cell green,0,1173.6172
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-02.tif,spindle red,0,222.2872
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-02.tif,cyto red,0,116.2104
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-02.tif,mito red,0,144.8158
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-02.tif,cell red,0,139.8347
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-26.tif,spindle green,1,1118.8943
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-26.tif,cyto green,1,461.6847
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-26.tif,mito green,1,1137.6456
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-26.tif,cell green,1,791.0386
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-26.tif,spindle red,1,187.0094
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-26.tif,cyto red,1,81.762
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-26.tif,mito red,1,131.0719
HeLa_GTSE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 - H...SE1-FKBP-GFP_mCherryCLTA_Mitotrap_rapa30sec_013.nd2 (series 3)-26.tif,cell red,1,114.5744
