file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-02.tif,spindle green,0,2543.8929
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-02.tif,cyto green,0,474.7106
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-02.tif,mito green,0,1085.1663
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-02.tif,cell green,0,786.2068
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-02.tif,spindle red,0,4004.1268
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-02.tif,cyto red,0,2227.0851
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-02.tif,mito red,0,2759.5877
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-02.tif,cell red,0,2568.7001
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-15.tif,spindle green,1,741.6274
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-15.tif,cyto green,1,501.5324
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-15.tif,mito green,1,1452.6613
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-15.tif,cell green,1,667.3563
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-15.tif,spindle red,1,1802.4878
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-15.tif,cyto red,1,1395.3237
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-15.tif,mito red,1,1782.0842
HeLa_TACC3-FKBP-GFP_darkmito_chTOGmCherry_019.nd2-15.tif,cell red,1,1586.7019
