Original_Name	Blinded_Name
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_021.tif	blind_0086
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_022.tif	blind_0071
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_023-1.tif	blind_0087
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_023.tif	blind_0089
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_024.tif	blind_0096
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_025.tif	blind_0017
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_027-1.tif	blind_0069
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_028.tif	blind_0007
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_030.tif	blind_0034
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_031.tif	blind_0012
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_032.tif	blind_0063
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_033.tif	blind_0074
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_034-1.tif	blind_0104
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_034.tif	blind_0066
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_035.tif	blind_0055
GTSE1-FKBP-GFP_A5_rapamycin_Clathrin_568_Tubulin647_036.tif	blind_0044
GTSE1-FKBP-GFP_A5_rapamycin_GTSE1_568_Tubulin647_063-1.tif	blind_0092
GTSE1-FKBP-GFP_A5_rapamycin_GTSE1_568_Tubulin647_063.tif	blind_0064
GTSE1-FKBP-GFP_A5_rapamycin_GTSE1_568_Tubulin647_064.tif	blind_0022
GTSE1-FKBP-GFP_A5_rapamycin_GTSE1_568_Tubulin647_065-1.tif	blind_0088
GTSE1-FKBP-GFP_A5_rapamycin_GTSE1_568_Tubulin647_065.tif	blind_0098
GTSE1-FKBP-GFP_A5_rapamycin_GTSE1_568_Tubulin647_066.tif	blind_0001
GTSE1-FKBP-GFP_A5_rapamycin_GTSE1_568_Tubulin647_070.tif	blind_0036
GTSE1-FKBP-GFP_A5_rapamycin_GTSE1_568_Tubulin647_071.tif	blind_0035
GTSE1-FKBP-GFP_A5_rapamycin_GTSE1_568_Tubulin647_072.tif	blind_0040
GTSE1-FKBP-GFP_A5_rapamycin_GTSE1_568_Tubulin647_073.tif	blind_0046
GTSE1-FKBP-GFP_A5_rapamycin_GTSE1_568_Tubulin647_074.tif	blind_0031
GTSE1-FKBP-GFP_A5_rapamycin_GTSE1_568_Tubulin647_075.tif	blind_0004
GTSE1-FKBP-GFP_A5_rapamycin_TACC3_568_Tubulin647_037.tif	blind_0052
GTSE1-FKBP-GFP_A5_rapamycin_TACC3_568_Tubulin647_038.tif	blind_0009
