file,type,time,measure
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-01.tif,spindle green,0,1700.7682
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-01.tif,cyto green,0,456.6849
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-01.tif,mito green,0,564.5312
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-01.tif,cell green,0,678.5963
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-01.tif,spindle red,0,1215.5488
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-01.tif,cyto red,0,651.8939
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-01.tif,mito red,0,988.5592
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-01.tif,cell red,0,864.7243
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-31.tif,spindle green,1,655.919
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-31.tif,cyto green,1,362.8877
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-31.tif,mito green,1,829.5857
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-31.tif,cell green,1,502.0171
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-31.tif,spindle red,1,831.3268
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-31.tif,cyto red,1,489.3581
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-31.tif,mito red,1,846.125
HeLa_TACC3-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 ...-FKBP-GFP_darkMitotrap_mCherryLCa_rapa30sec_007.nd2 (series 1)-31.tif,cell red,1,641.5247
